Stock,Year,Mean Return,Variance,Semi-Variance,Shortfall Probability,VaR (95%),TVaR (95%)
SYK,1990,0.001203593061584162,0.0005590549959111545,0.00023213221332384445,0.36507936507936506,-0.03648648648648649,-0.05083700009644888
SYK,1991,0.005119340012052723,0.0006718067680670766,0.00016189250269944703,0.373015873015873,-0.037351502445842094,-0.043996308265319625
SYK,1992,-0.00032448219602635445,0.000890719187581167,0.0003204556777501624,0.48221343873517786,-0.047184085177920984,-0.06354622557697873
SYK,1993,-0.000802789921287559,0.0008523015706753167,0.0003546249010151542,0.5,-0.04719090775125261,-0.06461479779964577
SYK,1994,0.0013762150659481548,0.0006218644131425322,0.00027664658295010547,0.450199203187251,-0.03929824561403511,-0.05433623614804043
SYK,1995,0.001684027691612121,0.0004600902559004959,0.00015687123946562872,0.450199203187251,-0.030609665914686113,-0.04316649830608273
SYK,1996,0.0007757226972988614,0.0005328838930812788,0.0001850351505488076,0.466403162055336,-0.03724013899896363,-0.04578224980783537
SYK,1997,0.0011768145718812448,0.0005401403129592378,0.0001644285812558169,0.47619047619047616,-0.03402868318122556,-0.04386155773338489
SYK,1998,0.0018009447151967307,0.0004805657302208014,0.0002856692087233103,0.44621513944223107,-0.027968765010224106,-0.04904418645839717
SYK,1999,0.0013970552765645932,0.0008161601412850588,0.0002122833461247777,0.49800796812749004,-0.032569376957132024,-0.04786448249703593
SYK,2000,0.0020879849266686483,0.0010617263695199477,0.0004784201926063158,0.46215139442231074,-0.04240583039683088,-0.06616911286250401
SYK,2001,0.0008940728331971673,0.0003051015735732788,0.00014573381848335037,0.47368421052631576,-0.02598060593067142,-0.038410957795428566
SYK,2002,0.0008302593084740678,0.00039237671078325625,0.0001376799379543937,0.5099601593625498,-0.02896669520827122,-0.04026454480533566
SYK,2003,0.0009708004149932256,0.0001652362078243047,6.171555708813048e-05,0.4820717131474104,-0.01897464096270557,-0.026291607292455395
SYK,2004,0.0007210580043140968,0.00030313903336214265,0.0002634486371850624,0.47410358565737054,-0.02092609601769252,-0.03822757260066934
SYK,2005,-0.0001973717449573041,0.0002622592563407701,0.00014177006761623945,0.4820717131474104,-0.021578797777042136,-0.03648201077166812
SYK,2006,0.0009708030933187706,0.00025469673938251827,9.091945571697654e-05,0.512,-0.01964837019957013,-0.03073136886745018
SYK,2007,0.0013037402840307198,0.0001726644868970492,8.592199954621447e-05,0.444,-0.02098222380327963,-0.029074999416198843
SYK,2008,-0.002128425736894518,0.0005905322061009058,0.0002853279291921377,0.5357142857142857,-0.041096421734601284,-0.05770171701940749
SYK,2009,0.00098694064306751,0.000393660228162255,0.00018923986407355414,0.47808764940239046,-0.028660434897339437,-0.0441811720507667
SYK,2010,0.00022773501096833232,0.00022229149825072343,0.00013749381099978478,0.49800796812749004,-0.021350478518117277,-0.03517343940069588
SYK,2011,-0.00020552972790592412,0.0003339031861890799,0.00016661967124649644,0.4860557768924303,-0.031317836133903876,-0.04404248092834291
SYK,2012,0.0003428856755722129,0.00011716730772973634,4.153532764256324e-05,0.4497991967871486,-0.016344345341484857,-0.02170070713463757
SYK,2013,0.0012209272330590516,8.107404486351858e-05,3.620101066916607e-05,0.4342629482071713,-0.013406327975377441,-0.019245832410343704
SYK,2014,0.0009791925824665535,9.145475018582616e-05,2.8561156882429095e-05,0.4541832669322709,-0.014473346054326153,-0.018008151532632063
SYK,2015,3.2004005800726694e-05,0.0001533029554506241,8.925189529750934e-05,0.47410358565737054,-0.020336688883847875,-0.031557655897796175
SYK,2016,0.0012067182987373732,0.00013416793958837545,9.255234421392587e-05,0.398406374501992,-0.019177886698511226,-0.0294013593784156
SYK,2017,0.0010844856660450857,9.169966597518142e-05,3.748340932649425e-05,0.5,-0.010570608364412948,-0.018473027658451935
SYK,2018,6.906955391221593e-05,0.00019616831363209787,0.00011677158673413952,0.468,-0.025057128563314615,-0.03553393033767455
SYK,2019,0.0013135306664082385,0.00018610475791691687,7.134731715137575e-05,0.44621513944223107,-0.0181250760911556,-0.02669444495106666
SYK,2020,0.0010826031082715665,0.0009547277966924013,0.0005976308726616603,0.44841269841269843,-0.04107044364328271,-0.0756709113592057
SYK,2021,0.0005345398798029597,0.00017477190157107932,8.246086627858e-05,0.47808764940239046,-0.02061174520397524,-0.02901162487923041
SYK,2022,-0.00017836747035021404,0.0003905301764039551,0.00016935776446905156,0.536,-0.031200665804210593,-0.04324664937068178
SYK,2023,0.0008968167199343132,0.00021721862624678284,0.00010030197309647349,0.44176706827309237,-0.02189478747954059,-0.031187608254840793
SYK,2024,0.0012498750247645083,0.00013912245870800944,5.928009945245525e-05,0.4672489082969432,-0.015515658859422276,-0.025060574322998314
PEP,1972,9.685664627097079e-05,9.578898086017514e-05,2.569753590253489e-05,0.4896551724137931,-0.014133373465195564,-0.016999528759560067
PEP,1973,-0.0008578530211774031,0.00016732316064868935,7.044580883806996e-05,0.3944223107569721,-0.0215720392067118,-0.028322933451318612
PEP,1974,-0.0018251448484781364,0.0006206054324769407,0.0002438972244381783,0.35714285714285715,-0.041419601754024704,-0.05294087833519872
PEP,1975,0.002181922931654418,0.00041694711846560736,0.00012970951560090403,0.32142857142857145,-0.027387670827261863,-0.037456155976236034
PEP,1976,0.0005499226076017575,0.0001593330596552562,6.034548340682434e-05,0.2777777777777778,-0.02074911530731615,-0.026315362250345867
PEP,1977,0.0002730058070818933,0.000157836476374107,6.687086077151993e-05,0.398406374501992,-0.01889948385607154,-0.028379453253293847
PEP,1978,-0.0001887751629791112,0.0002228670039781762,6.663483305682574e-05,0.44223107569721115,-0.021052572736846242,-0.029517397790726648
PEP,1979,-5.250120237969258e-05,0.0001699889379706885,6.059873794649937e-05,0.4246031746031746,-0.024178811523334336,-0.027577195450332933
PEP,1980,0.0005740970524447139,0.0003067307615959917,8.87280546536383e-05,0.42857142857142855,-0.027081735237506687,-0.033655454892566286
PEP,1981,0.0012255903240688294,0.00023099247713251754,9.624845595280916e-05,0.38492063492063494,-0.02197043188752066,-0.03175897287289993
PEP,1982,0.00011490182340760679,0.0003859731123047713,0.0003275754713562521,0.4126984126984127,-0.027449221896425628,-0.052808179899166044
PEP,1983,0.0005148880144201154,0.00021278153739082828,6.625860057209351e-05,0.4642857142857143,-0.02280991107681044,-0.029729410663007792
PEP,1984,0.000576550462159386,0.00014341395828483552,4.4034861117216716e-05,0.4444444444444444,-0.019819353209088158,-0.023725165251157445
PEP,1985,0.0022711140232597933,0.0001618496691349061,3.4842471507081605e-05,0.40239043824701193,-0.016558369994816524,-0.020340547460298623
PEP,1986,0.0005185086567399054,0.0004030348924945958,0.00016210904454080108,0.4365079365079365,-0.03336577015744019,-0.04358013522421248
PEP,1987,0.0012390056672254679,0.0005709644268825896,0.00028480298969248293,0.42857142857142855,-0.03593697297230456,-0.05539214355420345
PEP,1988,0.0006745056083989801,0.00033143319246740113,0.00016572846322146108,0.4642857142857143,-0.025008987274724007,-0.04095056835915086
PEP,1989,0.0020550078377971144,0.00026094472577175616,0.00012133228941291358,0.4581673306772908,-0.01986714665674527,-0.032025393516719625
PEP,1990,0.000938130189855599,0.00033902538179499093,0.00011451806013468733,0.4603174603174603,-0.026288796333832912,-0.03612754170024411
PEP,1991,0.0012866126270178178,0.00040020309922226,0.00010989362743690305,0.4642857142857143,-0.027121674203386244,-0.03713895016865694
PEP,1992,0.000892617879218462,0.0001808119280902545,5.870637780566301e-05,0.43478260869565216,-0.019069679355506075,-0.0268438740759312
PEP,1993,7.280325815397971e-05,0.00019488368969618002,6.194724619584803e-05,0.4523809523809524,-0.023248344370860922,-0.028169996708070376
PEP,1994,-0.0003462650927692707,0.00021549525340949595,9.552463802078151e-05,0.47808764940239046,-0.02020408163265308,-0.029834605024971553
PEP,1995,0.001840129576548633,0.00017570600813684745,5.852539817125427e-05,0.4103585657370518,-0.01874796013155583,-0.025392642927679843
PEP,1996,0.0003126286758690493,0.00024468886327794236,0.00012975708031260686,0.43478260869565216,-0.024791393335082595,-0.03785691240423103
PEP,1997,0.0010330701580451881,0.00043720372324752263,0.00014307437960993158,0.44047619047619047,-0.03274193548387095,-0.04136473326101239
PEP,1998,0.000868626327154899,0.0007342632259616084,0.00029164732042804013,0.46613545816733065,-0.03985068985068985,-0.05465647181346273
PEP,1999,-0.00036674151789051554,0.0004124493120124108,0.00011604335126903572,0.5258964143426295,-0.029846879366557943,-0.038919753686977865
PEP,2000,0.001413299543169855,0.00047265013589950055,0.00015840446865677898,0.4860557768924303,-0.031060247801002527,-0.04279868363102584
PEP,2001,5.046798438054138e-05,0.0002134388773754784,0.00012435713838073497,0.4574898785425101,-0.02447127264383747,-0.03555543160103395
PEP,2002,-0.00039005259790013023,0.00043799647304481514,0.0001946504553235053,0.5139442231075697,-0.029437369098259947,-0.04466312325275149
PEP,2003,0.00039228705003119724,0.00016056043932455012,5.679820260786526e-05,0.49800796812749004,-0.01752425279196268,-0.02508908457251788
PEP,2004,0.0005063401715823826,8.477998062946826e-05,2.6773540827469986e-05,0.50199203187251,-0.011951917202852713,-0.018205441579620837
PEP,2005,0.000541061445985311,5.5899075263207445e-05,1.7832011054125417e-05,0.46215139442231074,-0.010839883777175208,-0.0143988807917503
PEP,2006,0.00020749009179197176,5.010953385692812e-05,1.908500128295617e-05,0.492,-0.011429564121144898,-0.014739383818038786
PEP,2007,0.0008041992131636567,8.234823755463976e-05,3.2324258911849436e-05,0.472,-0.01431983783854494,-0.0188598895834624
PEP,2008,-0.0010616694078687855,0.0004000071827834834,0.0002195362152219681,0.5595238095238095,-0.029314596119596907,-0.046219504420919016
PEP,2009,0.0004347148910851356,0.00021088481111448685,8.092340095435262e-05,0.50199203187251,-0.02491945193800149,-0.030733135125370657
PEP,2010,0.0003003908166666496,8.592935899482245e-05,4.180903504560476e-05,0.4940239043824701,-0.012785314205394693,-0.021518027786770564
PEP,2011,9.356828659419287e-05,0.00011512173149931759,5.313422311151641e-05,0.4860557768924303,-0.017571308393277696,-0.024334290208447882
PEP,2012,0.00014392841341349664,4.60377463575515e-05,2.361363761597212e-05,0.5020080321285141,-0.009597531381385638,-0.01513001704738402
PEP,2013,0.0007500588269740871,7.186333554719033e-05,2.6455075472656834e-05,0.4541832669322709,-0.013083107441183128,-0.017388071106241555
PEP,2014,0.0005962734263145825,6.661762626802114e-05,2.5379831923660222e-05,0.46215139442231074,-0.012438048512407318,-0.01728569299050999
PEP,2015,0.000272198101369678,9.525824248549592e-05,3.902191036014602e-05,0.5179282868525896,-0.01406431134706776,-0.02037046981421722
PEP,2016,0.00026613045412319267,7.300478262826582e-05,4.224768649023328e-05,0.4581673306772908,-0.014208326469566546,-0.02142313230569233
PEP,2017,0.0005641307598442569,3.848511511850966e-05,1.571708349004275e-05,0.436,-0.009546698991807323,-0.012618732824592872
PEP,2018,-0.0001976582967125884,0.00013586766456061869,6.588632043947842e-05,0.468,-0.02005546065822637,-0.027087211159180915
PEP,2019,0.000929772513994785,7.711935084382149e-05,3.1603674933332024e-05,0.4820717131474104,-0.011284348999478111,-0.01849425826954793
PEP,2020,0.0006164184594716274,0.0005348268716898462,0.0004110467630067772,0.4246031746031746,-0.028704392804583954,-0.056317951268175334
PEP,2021,0.0007818124488283841,8.374329433931639e-05,3.847233771135534e-05,0.43824701195219123,-0.01574913036003306,-0.019798362937469196
PEP,2022,0.0002489292533383165,0.00015026299437563895,8.458543622775485e-05,0.468,-0.020029780635002787,-0.028199169840333712
PEP,2023,-0.0001756962978012476,8.878040362273673e-05,5.063566643423648e-05,0.4979919678714859,-0.014479458921978572,-0.02194881009763601
PEP,2024,-0.00021127347461206842,0.00010830872154043376,4.951796575094144e-05,0.5109170305676856,-0.0143763169721965,-0.0239464586015407
NOW,2012,0.0021672737856840954,0.0011499225634702185,0.00046428939378056333,0.488,-0.05215498059913952,-0.06858021142837013
NOW,2013,0.002833581891956025,0.0007578070190164064,0.00021567008694274836,0.4541832669322709,-0.03933868047126693,-0.04802551708190079
NOW,2014,0.0011880843752151322,0.0008092496815227981,0.0003390121686179411,0.49800796812749004,-0.04144311744770807,-0.06017047616414574
NOW,2015,0.0012005761270755019,0.00040167417211374337,0.00026433944064122744,0.4342629482071713,-0.029867957015241864,-0.048220295883053904
NOW,2016,-0.00010801242352195054,0.0007547620816792314,0.0005117394051156459,0.4860557768924303,-0.0325760925652237,-0.06943625909290609
NOW,2017,0.002295208280499079,0.0002307023544576214,0.0001508914261811516,0.424,-0.022708783520132936,-0.03765583929255801
NOW,2018,0.0014989527111192262,0.0005868828978663195,0.0003026810212625064,0.428,-0.04345014099694573,-0.05523603505650273
NOW,2019,0.0020810147842931703,0.0005054414335341146,0.00020295678095396533,0.4541832669322709,-0.03515348894907877,-0.04544410749217758
NOW,2020,0.0030199915998622815,0.000990425920956939,0.000426064129885256,0.44841269841269843,-0.0462593227533777,-0.06647039873714632
NOW,2021,0.0010796298199588457,0.0004949224290454338,0.00027814502991834887,0.4342629482071713,-0.03570095981324417,-0.052969702995755444
NOW,2022,-0.0013219691992379984,0.001236854457845884,0.00041776687260506034,0.552,-0.0501896703344393,-0.06828742819821755
NOW,2023,0.002633238154879816,0.00039475394148714163,0.00023564769107862934,0.3855421686746988,-0.035800492601923486,-0.04580842249426687
NOW,2024,0.0020450537680825973,0.0004624896197756533,0.00026691019795761897,0.42358078602620086,-0.03105622006082289,-0.04697822437826161
LLY,1972,0.001486730243409286,0.00012035650548153476,2.432121151986891e-05,0.43448275862068964,-0.015215091804241788,-0.017407153828387104
LLY,1973,-0.00010737923773926959,0.00031950972106935586,0.00013570580544482132,0.5139442231075697,-0.027401320483894154,-0.03903623703168554
LLY,1974,-8.027235905380196e-05,0.0004464743576997631,0.00014135424910211207,0.4880952380952381,-0.03320967581585354,-0.041296282716496366
LLY,1975,-0.000883472518128665,0.0003118603530870966,0.00021079930323078427,0.42857142857142855,-0.026854755128550404,-0.04224915265038209
LLY,1976,-0.000136266969800778,0.00029264410450814996,0.00010308516915576506,0.48412698412698413,-0.027266959667548156,-0.03577277501130194
LLY,1977,-0.0007844657253511234,0.00017155029090209332,7.475637122996535e-05,0.4581673306772908,-0.019951582340747342,-0.030625805225322662
LLY,1978,0.0010402887469577655,0.00020933555146263416,5.020012697893187e-05,0.44621513944223107,-0.022325776498529015,-0.026115376394620728
LLY,1979,0.0009345290664336686,0.00014762027475390366,6.611167545402324e-05,0.4166666666666667,-0.0177330241847683,-0.025910079671221643
LLY,1980,0.000484765413233183,0.00023617251952481354,7.71417245441053e-05,0.4603174603174603,-0.021614099604309798,-0.03061356330292305
LLY,1981,-0.00039954394669956133,0.00013592132542241637,4.982289170649463e-05,0.47619047619047616,-0.01867032874874201,-0.024570080607840383
LLY,1982,0.0002938835285613495,0.00034251226212056565,0.0001739242073223779,0.42857142857142855,-0.029378772494078425,-0.04411255326868961
LLY,1983,0.00011301983835624326,0.00015678240341443272,8.152055077578967e-05,0.4642857142857143,-0.018108772494737413,-0.02623798207689324
LLY,1984,0.000474155429215384,0.00012543701152224507,6.777108670991429e-05,0.42063492063492064,-0.015955634778405947,-0.024067391546917085
LLY,1985,0.0022168205238455507,0.00011452308423798208,4.404749981302954e-05,0.3705179282868526,-0.01441266005488151,-0.020915866829639477
LLY,1986,0.0013860179596211426,0.00037866330630173317,0.00011046305302175314,0.4880952380952381,-0.02885896477224842,-0.03572153151020847
LLY,1987,0.0005796913989643399,0.0007310581301801577,0.0006063799267425332,0.4603174603174603,-0.03771626297577858,-0.061725876780230546
LLY,1988,0.00035530706431048377,0.00015864568731305384,5.16994445920089e-05,0.49603174603174605,-0.017604426836620467,-0.025548635665243697
LLY,1989,0.0019792104698785583,0.0002102693213001965,9.88227164370905e-05,0.4262948207171315,-0.01919040663778182,-0.02768686335884202
LLY,1990,0.00039483744874165466,0.00028678704091845866,0.00012443612092231124,0.42857142857142855,-0.02592446513775589,-0.03762508233697445
LLY,1991,0.0006557032222626783,0.00021878648916721268,6.884181685984226e-05,0.4801587301587302,-0.020987371811170406,-0.028778576666573043
LLY,1992,-0.0012397843178328014,0.000162723604790895,6.0403194933672344e-05,0.5138339920948617,-0.022626085403865303,-0.02704593647579095
LLY,1993,1.7331147253804006e-05,0.0003002669771978581,8.755624692284004e-05,0.5238095238095238,-0.02298853643299927,-0.033412004616460336
LLY,1994,0.0005490522892114892,0.00029674642989952393,0.0001954694712873937,0.46215139442231074,-0.02546628407460544,-0.037682591384219144
LLY,1995,0.0022596743424937484,0.00017639304350764798,5.489667164968221e-05,0.4302788844621514,-0.017665248226950314,-0.024040772785425473
LLY,1996,0.0012871903596972814,0.00039171102514371956,0.00011339708593543029,0.47035573122529645,-0.0278474139101317,-0.035897133486189274
LLY,1997,0.002842947230400498,0.0005015425767598658,0.00020116574909070155,0.4603174603174603,-0.031763628559164384,-0.04341336992236887
LLY,1998,0.00127790301810121,0.000532317214698937,0.00020149144940855704,0.4860557768924303,-0.03145062115948438,-0.04702693020658518
LLY,1999,-0.0007006553916730742,0.0006477934783434179,0.00023098049899439513,0.549800796812749,-0.036531535453000696,-0.051148564581560335
LLY,2000,0.0019411596260733564,0.001023539868057719,0.0008078957211816249,0.4581673306772908,-0.034062641761506696,-0.061868313621947606
LLY,2001,-0.00048786203855034774,0.00026017871905579756,0.00012385007762991462,0.4817813765182186,-0.026663631712812018,-0.03713092937973561
LLY,2002,-0.0005966699680038155,0.0004979546371741511,0.00020120192884744771,0.5298804780876494,-0.035522413716567725,-0.047950858082818966
LLY,2003,0.0004348353873317023,0.0003043763841985605,0.00010822930468464248,0.47410358565737054,-0.02594577985738533,-0.0342847415759141
LLY,2004,-0.0008085993518649749,0.00019528762606816749,6.675375181621154e-05,0.5298804780876494,-0.0216763702452778,-0.02892872869568023
LLY,2005,9.213850621525399e-05,0.00013754299629050503,4.670548106528988e-05,0.50199203187251,-0.018775831452155,-0.023373887831919335
LLY,2006,-0.00033717488927148407,9.528880018830188e-05,4.002798306291687e-05,0.548,-0.015869856553919582,-0.021361027250909773
LLY,2007,0.00015454328532629226,0.0001364099624704309,7.406096198457993e-05,0.48,-0.017956550641758006,-0.027092525397377113
LLY,2008,-0.0006962694359489808,0.0007220418248430371,0.00038039302710284577,0.5158730158730159,-0.047071038766585235,-0.06587690800024115
LLY,2009,-0.00036370849880933533,0.0002894849106360295,0.00015015611270997628,0.4860557768924303,-0.02978014468867668,-0.039176407930136777
LLY,2010,-3.374028753023989e-05,0.00010814080084622078,5.626149342968303e-05,0.44621513944223107,-0.017153356029238176,-0.024405913598545294
LLY,2011,0.000759210559793689,0.0001496980514961512,7.036297399938309e-05,0.4302788844621514,-0.019159214569405447,-0.026752801076607054
LLY,2012,0.0007275214620025019,0.00012652606318274236,5.873752369531066e-05,0.4457831325301205,-0.017405698712555838,-0.025259087380924236
LLY,2013,0.00017393488438602035,0.00011188086428081663,5.682472575678603e-05,0.46215139442231074,-0.016122639250413184,-0.023754933354357213
LLY,2014,0.0012860062042000374,0.00012175685341590376,4.6121394003834625e-05,0.44223107569721115,-0.014756774938225137,-0.022441516820035198
LLY,2015,0.0008788617866671366,0.00028814823201362864,0.00012718041539358968,0.5139442231075697,-0.025143442514622805,-0.03592271573988089
LLY,2016,-0.0003584033651268266,0.00023167297149428718,0.00014793356684372213,0.5338645418326693,-0.021414593124177927,-0.036137942688157364
LLY,2017,0.0005410886794044565,8.89385871356458e-05,4.9225801278940704e-05,0.46,-0.01386360969872018,-0.022182438215320475
LLY,2018,0.001350959165476433,0.00020219251314951454,0.0001208858585558673,0.408,-0.022222076109231454,-0.033108897131040704
LLY,2019,0.0006222174284341783,0.00017141679169313003,0.00010845866198302891,0.4063745019920319,-0.023735285558861507,-0.033457121282296436
LLY,2020,0.0013226301839966306,0.0007242395208190128,0.00025332929624024224,0.5396825396825397,-0.027377089421220597,-0.053096352625811645
LLY,2021,0.0022373486386773386,0.00039783011342641876,0.00015320631795995442,0.43824701195219123,-0.021992054918681392,-0.03605916069636656
LLY,2022,0.0013358898116160067,0.00029408248870983603,8.823393865921562e-05,0.48,-0.025444866044742692,-0.030572991251148915
LLY,2023,0.002042801846341447,0.00033130335953723795,0.0001052604049717715,0.43373493975903615,-0.025605363512070167,-0.033148857000255716
LLY,2024,0.0014370754740658503,0.00037916234283206477,0.0001775716349704885,0.462882096069869,-0.032771147998976735,-0.042218387960721866
COST,1986,-0.0020023828277769737,0.0008664026403220951,0.0002470824435839148,0.5573770491803278,-0.03926724644494069,-0.054677998156939155
COST,1987,0.00036038174479873105,0.0008767161058409923,0.00038319376596789045,0.46825396825396826,-0.03934151785714284,-0.06413733642040527
COST,1988,0.0005966802063337457,0.0002980843250204589,0.0001272649020245282,0.4126984126984127,-0.025612362321223096,-0.035515743870657604
COST,1989,0.0010693756946842828,0.00035540258306733367,0.0002478397300058792,0.4063745019920319,-0.024699699699699706,-0.04344215805707993
COST,1990,-0.00041192381199477575,0.0005237807729358036,0.000165977979896165,0.48412698412698413,-0.035971241830065365,-0.04508829826142488
COST,1991,0.0012889537739686904,0.0005156268230934666,0.0001977780805895579,0.44841269841269843,-0.0329579491967168,-0.04609771068391837
COST,1992,-0.0008880318453989634,0.0007401359408233573,0.0005291125594505389,0.48221343873517786,-0.028587135788895,-0.056621077172115654
COST,1993,0.0005450719464236614,0.0006038170909945616,0.00019338087934842377,0.42063492063492064,-0.03830005871990601,-0.04637116206048097
COST,1994,-0.0012857010486740834,0.000585177443838556,0.00014884603635787017,0.549800796812749,-0.03517786561264824,-0.044732114189573666
COST,1995,0.0008908553141625826,0.00043342652270787855,0.00016412481571920174,0.43824701195219123,-0.027586352682534954,-0.041130265958142315
COST,1996,0.0021200076506464605,0.0003561286417880119,0.00011401939781833259,0.4150197628458498,-0.027966101694915247,-0.037365322715973606
COST,1997,0.002694754429509169,0.0005900168852855546,0.00018110374511193846,0.4523809523809524,-0.03440882034632036,-0.04483076617815796
COST,1998,0.0023572845915255268,0.0007710985255267167,0.0003143566640500429,0.46613545816733065,-0.03602854185152321,-0.05652723813569593
COST,1999,0.0012695500803171279,0.0006023108351553674,0.00015264501124177514,0.549800796812749,-0.03375514567763083,-0.042428242517289855
COST,2000,0.0003275715375938176,0.0014982527341643422,0.0007069361275460752,0.4940239043824701,-0.05839727195225919,-0.08303643276768434
COST,2001,0.0006548291169709148,0.0007083712234187006,0.000254003830058591,0.46558704453441296,-0.04185112350157699,-0.053779400359498915
COST,2002,-0.001541163732984709,0.0005860150650753952,0.00018000236841743105,0.5697211155378487,-0.035315706837336536,-0.047159910274258025
COST,2003,0.0011949549128617456,0.0003940755220112756,0.0003590855636251117,0.4302788844621514,-0.02276251415287378,-0.04314586139342422
COST,2004,0.0012193346636637625,0.00014849250396679973,5.508620086739856e-05,0.46613545816733065,-0.017812305635261594,-0.0252464825950924
COST,2005,0.00021930860349301292,0.0001811932477704279,9.183030314510981e-05,0.5059760956175299,-0.017924636134358518,-0.02759739784080582
COST,2006,0.0003206045995677993,0.0001834979126910457,5.9786672931018464e-05,0.5,-0.01972568567339013,-0.026321851295180727
COST,2007,0.001214784694713145,0.00020868616396272214,7.853344088680078e-05,0.464,-0.02089453726590306,-0.029275041868206945
COST,2008,-0.0007078742750870813,0.0006538959773352442,0.0003074829871936193,0.49603174603174605,-0.038223033513910716,-0.058403937705259375
COST,2009,0.0005745930828875512,0.0003271852197273298,0.00010906923929004882,0.5258964143426295,-0.026813665059403025,-0.0341925590929872
COST,2010,0.0008371729819471214,0.00011989819928130547,4.330513179536351e-05,0.4900398406374502,-0.01492309326134661,-0.02172930090515679
COST,2011,0.0006518731321130348,0.0001913996939406198,0.00010960300171194275,0.46613545816733065,-0.01966527437306853,-0.0303915400316526
COST,2012,0.0006863217590926139,0.00013183579688404772,6.908722110500068e-05,0.4939759036144578,-0.014449926995102858,-0.024685141431033356
COST,2013,0.0006749497040854236,7.721923420632342e-05,2.550948954768507e-05,0.46613545816733065,-0.013668489017298557,-0.01710016991099473
COST,2014,0.0007780801586381249,8.222015070918882e-05,3.072244237931124e-05,0.47410358565737054,-0.013569204924395117,-0.018729247258347733
COST,2015,0.0005912630070830364,0.0001353753621003046,6.932995363098174e-05,0.4940239043824701,-0.015052846187329216,-0.025127262241569255
COST,2016,7.509275946104357e-05,0.00012247159976543187,5.187059062774613e-05,0.49800796812749004,-0.017776699390084416,-0.023700429131078633
COST,2017,0.0006867818477987635,0.0001486667963409977,0.0001333033096832633,0.432,-0.016220959180594494,-0.032517328592830005
COST,2018,0.00041403241138647973,0.00019790089997191924,0.0001524001030447002,0.436,-0.022624852089119022,-0.03667380649000118
COST,2019,0.0014921525517061587,0.0001028911981794588,3.942616420754679e-05,0.4103585657370518,-0.01570028957187436,-0.020645587187182304
COST,2020,0.0011854348679313394,0.00033800680865871184,0.00015560871075922297,0.4603174603174603,-0.025195956365985837,-0.0399982169602073
COST,2021,0.001669502873126681,0.0001423174040276766,4.8909375265385825e-05,0.43824701195219123,-0.018320482454207143,-0.02230977819787957
COST,2022,-0.0006667376189473768,0.0003914969162056102,0.00024397397006269795,0.52,-0.02969461179847343,-0.04823082667272816
COST,2023,0.0015824999796771918,0.00014564286377623654,4.822104554234889e-05,0.40963855421686746,-0.017476256361611653,-0.022122628102158762
COST,2024,0.0017796376429874482,0.00014461619220274816,9.183381939825319e-05,0.4410480349344978,-0.01615914625396577,-0.026120203139112258
LOW,1980,0.0014472050044212659,0.0005173282405001899,0.00015143226780999945,0.465,-0.029521158120584,-0.04379219568761147
LOW,1981,-0.0011658292713757417,0.0008273117927131438,0.00100340398442136,0.4365079365079365,-0.028820350768894425,-0.0639076204199524
LOW,1982,0.004219118864631692,0.0005821045886825573,0.00013658633516559752,0.376984126984127,-0.02970794364982284,-0.04027016106302768
LOW,1983,-0.0009066765801328672,0.0013555858902612853,0.0016740699396761893,0.44047619047619047,-0.04221240031541681,-0.08591042886795276
LOW,1984,0.0006743963909827374,0.0005517128553026902,0.00022352683338442222,0.43253968253968256,-0.03735224049565469,-0.05126512007861332
LOW,1985,0.0003364895350026792,0.00031987188205598397,0.00013764247038938138,0.4103585657370518,-0.029809165899173207,-0.03895195512126233
LOW,1986,0.0003583957640869748,0.0006093444602499921,0.00019630488788381702,0.46825396825396826,-0.03677670834048492,-0.04897424888642754
LOW,1987,-0.0015569535512464166,0.000669794164680598,0.0003756559762357305,0.47619047619047616,-0.04229724151623892,-0.06325378688587632
LOW,1988,0.001016665506526765,0.00029904639160824493,0.00011209427731058896,0.4087301587301587,-0.023634063194581157,-0.03676263169399126
LOW,1989,0.0014566116462021612,0.0001570124850773586,5.375667460658843e-05,0.3386454183266932,-0.020192327952414213,-0.024595422979995056
LOW,1990,-0.0002660911953160297,0.0008635111552120001,0.0005634556782570013,0.4523809523809524,-0.04748185471283252,-0.0771040197761911
LOW,1991,0.0017267701051437783,0.00072967015693442,0.0004236818408706393,0.4523809523809524,-0.03413448020238239,-0.05926955636145441
LOW,1992,0.00184102194332168,0.0006625369958285197,0.0003925311204529863,0.4426877470355731,-0.03377367328477414,-0.05157011809813294
LOW,1993,0.0036694135056141164,0.00040973770124169814,0.00013807461735782685,0.40476190476190477,-0.029902544958869813,-0.0391876772449143
LOW,1994,0.0010102815457180996,0.0005487110875839524,0.00022901126357746874,0.4541832669322709,-0.03301132623036718,-0.050027067858077603
LOW,1995,0.00012748359911456778,0.00043203732983413155,0.00019618197581854817,0.41832669322709165,-0.03240076936527364,-0.04561999937221178
LOW,1996,0.0004906084990410619,0.0005821277001035935,0.0002920152076136923,0.44664031620553357,-0.033708575765241625,-0.0559320426423017
LOW,1997,0.0014330372820340715,0.00040937594987044236,0.00022500533652158508,0.43253968253968256,-0.029439985438085726,-0.04674660712105524
LOW,1998,0.003516953437041731,0.0008869457960314068,0.0003950075339211916,0.44223107569721115,-0.04263127433442071,-0.06518432547592341
